ID,label
2998,3
2999,4
3000,8
3001,3
3002,4
3003,1
3004,3
3005,1
3006,8
3007,8
3008,4
3009,1
3010,8
3011,8
3012,4
3013,3
3014,1
3015,3
3016,8
3017,1
3018,1
3019,8
3020,4
3021,3
3022,1
3023,1
3024,1
3025,4
3026,3
3027,3
3028,1
3029,4
3030,4
3031,1
3032,1
3033,3
3034,4
3035,1
3036,4
3037,1
3038,8
3039,8
3040,3
3041,3
3042,4
3043,3
3044,1
3045,4
3046,8
3047,8
3048,1
3049,1
3050,3
3051,1
3052,1
3053,8
3054,3
3055,1
3056,1
3057,8
3058,8
3059,3
3060,1
3061,1
3062,1
3063,8
3064,4
3065,3
3066,8
3067,8
3068,8
3069,8
3070,3
3071,3
3072,8
3073,4
3074,3
3075,1
3076,3
3077,8
3078,4
3079,3
3080,3
3081,3
3082,4
3083,4
3084,3
3085,8
3086,8
3087,3
3088,3
3089,4
3090,8
3091,8
3092,4
3093,8
3094,8
3095,8
3096,8
3097,4
3098,1
3099,3
3100,4
3101,4
3102,8
3103,4
3104,3
3105,8
3106,8
3107,8
3108,8
3109,4
3110,8
3111,3
3112,4
3113,3
3114,8
3115,1
3116,3
3117,1
3118,1
3119,1
3120,8
3121,3
3122,1
3123,3
3124,3
3125,3
3126,1
3127,8
3128,3
3129,4
3130,3
3131,3
3132,3
3133,1
3134,3
3135,8
3136,1
3137,1
3138,1
3139,3
3140,4
3141,8
3142,1
3143,3
3144,4
3145,4
3146,4
3147,3
3148,8
3149,1
3150,1
3151,8
3152,3
3153,3
3154,4
3155,8
3156,3
3157,1
3158,8
3159,3
3160,3
3161,8
3162,8
3163,1
3164,1
3165,3
3166,8
3167,3
3168,8
3169,1
3170,1
3171,1
3172,3
3173,1
3174,1
3175,3
3176,4
3177,1
3178,4
3179,1
3180,1
3181,1
3182,4
3183,4
3184,8
3185,1
3186,3
3187,8
3188,3
3189,4
3190,1
3191,4
3192,3
3193,1
3194,1
3195,3
3196,1
3197,3
3198,4
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,8
3206,4
3207,3
3208,4
3209,1
3210,4
3211,8
3212,8
3213,1
3214,1
3215,8
3216,3
3217,3
3218,4
3219,3
3220,1
3221,8
3222,8
3223,3
3224,1
3225,4
3226,1
3227,3
3228,8
3229,8
3230,1
3231,4
3232,1
3233,8
3234,3
3235,3
3236,3
3237,4
3238,3
3239,3
3240,1
3241,1
3242,1
3243,3
3244,4
3245,1
3246,1
3247,4
3248,1
3249,3
3250,3
3251,4
3252,4
3253,3
3254,3
3255,3
3256,3
3257,8
3258,3
3259,8
3260,8
3261,3
3262,4
3263,8
3264,8
3265,4
3266,8
3267,8
3268,3
3269,3
3270,1
3271,4
3272,8
3273,3
3274,3
3275,8
3276,4
3277,3
3278,4
3279,4
3280,1
3281,4
3282,1
3283,3
3284,4
3285,1
3286,3
3287,1
3288,3
3289,1
3290,1
3291,4
3292,8
3293,1
3294,3
3295,8
3296,8
3297,3
3298,4
3299,4
3300,4
3301,3
3302,1
3303,8
3304,8
3305,1
3306,4
3307,3
3308,1
3309,3
3310,1
3311,8
3312,1
3313,3
3314,4
3315,1
3316,4
3317,4
3318,4
3319,8
3320,4
3321,3
3322,1
3323,3
3324,1
3325,8
3326,1
3327,1
3328,1
3329,1
3330,1
3331,8
3332,4
3333,4
3334,8
3335,8
3336,1
3337,3
3338,4
3339,3
3340,1
3341,8
3342,3
3343,3
3344,8
3345,4
3346,1
3347,1
3348,4
3349,1
3350,4
3351,4
3352,1
3353,4
3354,1
3355,8
3356,3
3357,8
3358,3
3359,1
3360,4
3361,1
3362,3
3363,1
3364,4
3365,8
3366,4
3367,1
3368,3
3369,4
3370,4
3371,3
3372,1
3373,8
3374,1
3375,8
3376,8
3377,4
3378,3
3379,4
3380,8
3381,1
3382,8
3383,3
3384,3
3385,8
3386,4
3387,3
3388,3
3389,8
3390,4
3391,1
3392,3
3393,3
3394,1
3395,3
3396,4
3397,3
3398,1
3399,8
3400,3
3401,1
3402,8
3403,8
3404,3
3405,1
3406,4
3407,8
3408,8
3409,4
3410,1
3411,8
3412,4
3413,3
3414,4
3415,3
3416,8
3417,1
3418,1
3419,8
3420,8
3421,3
3422,4
3423,8
3424,8
3425,4
3426,3
3427,3
3428,8
3429,1
3430,4
3431,8
3432,3
3433,8
3434,8
3435,4
3436,8
3437,8
3438,8
3439,8
3440,4
3441,4
3442,8
3443,3
3444,4
3445,1
3446,1
3447,1
3448,1
3449,1
3450,8
3451,4
3452,4
3453,4
3454,8
3455,3
3456,1
3457,3
3458,1
3459,4
3460,4
3461,4
3462,3
3463,1
3464,3
3465,1
3466,4
3467,3
3468,4
3469,3
3470,4
3471,1
3472,4
3473,4
3474,4
3475,1
3476,8
3477,1
3478,1
3479,4
3480,1
3481,3
3482,4
3483,8
3484,1
3485,1
3486,3
3487,3
3488,8
3489,1
3490,1
3491,4
3492,3
3493,1
3494,1
3495,4
3496,8
3497,8
3498,8
3499,3
3500,3
3501,4
3502,1
3503,4
3504,8
3505,1
3506,4
3507,4
3508,8
3509,4
3510,8
3511,8
3512,8
3513,8
3514,3
3515,1
3516,8
3517,3
3518,8
3519,8
3520,4
3521,8
3522,1
3523,8
3524,4
3525,1
3526,3
3527,4
3528,8
3529,4
3530,8
3531,3
3532,8
3533,3
3534,3
3535,3
3536,1
3537,1
3538,8
3539,1
3540,4
3541,3
3542,1
3543,1
3544,1
3545,8
3546,1
3547,1
3548,3
3549,8
3550,8
3551,3
3552,8
3553,8
3554,3
3555,1
3556,3
3557,3
3558,3
3559,8
3560,1
3561,4
3562,3
3563,1
3564,3
3565,8
3566,8
3567,1
3568,3
3569,1
3570,3
3571,8
3572,4
3573,3
3574,3
3575,8
3576,8
3577,8
3578,1
3579,8
3580,3
3581,3
3582,4
3583,4
3584,8
3585,3
3586,8
3587,1
3588,4
3589,3
3590,3
3591,4
3592,1
3593,1
3594,1
3595,4
3596,3
3597,8
3598,3
3599,8
3600,4
3601,3
3602,1
3603,8
3604,8
3605,3
3606,8
3607,1
3608,1
3609,1
3610,4
3611,8
3612,3
3613,1
3614,4
3615,8
3616,8
3617,8
3618,4
3619,3
3620,3
3621,8
3622,3
3623,3
3624,1
3625,8
3626,4
3627,8
3628,4
3629,8
3630,1
3631,3
3632,4
3633,4
3634,3
3635,4
3636,8
3637,8
3638,8
3639,1
3640,8
3641,1
3642,3
3643,4
3644,8
3645,1
3646,8
3647,8
3648,8
3649,3
3650,3
3651,4
3652,3
3653,3
3654,1
3655,8
3656,4
3657,3
3658,4
3659,1
3660,8
3661,1
3662,4
3663,3
3664,3
3665,1
3666,1
3667,1
3668,8
3669,1
3670,4
3671,1
3672,8
3673,4
3674,4
3675,3
3676,8
3677,4
3678,8
3679,4
3680,1
3681,3
3682,8
3683,8
3684,3
3685,3
3686,3
3687,1
3688,8
3689,3
3690,4
3691,8
3692,1
3693,1
3694,1
3695,3
3696,4
3697,1
3698,8
3699,8
3700,1
3701,3
3702,3
3703,1
3704,3
3705,1
3706,4
3707,8
3708,4
3709,8
3710,3
3711,4
3712,3
3713,4
3714,1
3715,1
3716,8
3717,1
3718,8
3719,1
3720,8
3721,3
3722,4
3723,8
3724,8
3725,3
3726,3
3727,1
3728,1
3729,3
3730,8
3731,4
3732,8
3733,3
3734,3
3735,1
3736,4
3737,8
3738,4
3739,8
3740,8
3741,3
3742,1
3743,8
3744,3
3745,8
3746,8
3747,8
3748,3
3749,4
3750,3
3751,3
3752,1
3753,3
3754,4
3755,8
3756,4
3757,1
3758,4
3759,1
3760,1
3761,4
3762,3
3763,1
3764,3
3765,8
3766,1
3767,1
3768,4
3769,3
3770,8
3771,3
3772,4
3773,1
3774,8
3775,3
3776,1
3777,3
3778,8
3779,3
3780,1
3781,3
3782,3
3783,1
3784,8
3785,3
3786,3
3787,1
3788,4
3789,1
3790,1
3791,4
3792,8
3793,1
3794,3
3795,3
3796,1
3797,1
3798,1
3799,8
3800,4
3801,8
3802,4
3803,3
3804,8
3805,8
3806,3
3807,3
3808,3
3809,4
3810,8
3811,3
3812,1
3813,8
3814,4
3815,3
3816,1
3817,1
3818,4
3819,4
3820,1
3821,4
3822,1
3823,4
3824,1
3825,1
3826,3
3827,3
3828,8
3829,3
3830,4
3831,4
3832,3
3833,1
3834,4
3835,1
3836,1
3837,3
3838,3
3839,1
3840,1
3841,4
3842,1
3843,3
3844,4
3845,1
3846,1
3847,3
3848,4
3849,4
3850,8
3851,1
3852,3
3853,1
3854,8
3855,4
3856,1
3857,8
3858,1
3859,1
3860,3
3861,1
3862,8
3863,3
3864,8
3865,8
3866,8
3867,1
3868,1
3869,4
3870,8
3871,1
3872,8
3873,8
3874,1
3875,4
3876,1
3877,8
3878,3
3879,1
3880,8
3881,3
3882,4
3883,3
3884,3
3885,3
3886,4
3887,8
3888,8
3889,8
3890,4
3891,1
3892,1
3893,4
3894,4
3895,1
3896,4
3897,8
3898,3
3899,4
3900,4
3901,1
3902,1
3903,3
3904,1
3905,8
3906,8
3907,4
3908,1
3909,1
3910,3
3911,4
3912,4
3913,3
3914,8
3915,3
3916,3
3917,3
3918,1
3919,3
3920,1
3921,3
3922,4
3923,1
3924,8
3925,1
3926,4
3927,8
3928,8
3929,1
3930,4
3931,4
3932,3
3933,1
3934,1
3935,4
3936,3
3937,3
3938,1
3939,8
3940,1
3941,1
3942,3
3943,4
3944,4
3945,3
3946,3
3947,4
3948,3
3949,1
3950,1
3951,8
3952,4
3953,1
3954,3
3955,3
3956,1
3957,3
3958,3
3959,3
3960,3
3961,4
3962,8
3963,3
3964,1
3965,4
3966,1
3967,1
3968,3
3969,8
3970,1
3971,3
3972,4
3973,3
3974,8
3975,1
3976,4
3977,8
3978,3
3979,1
3980,1
3981,4
3982,1
3983,1
3984,1
3985,8
3986,1
3987,1
3988,1
3989,3
3990,4
3991,1
3992,4
3993,1
3994,1
3995,1
3996,8
3997,3
3998,4
3999,8
4000,3
4001,4
4002,1
4003,4
4004,8
4005,1
4006,8
4007,4
4008,4
4009,4
4010,1
4011,8
4012,3
4013,8
4014,3
4015,1
4016,3
4017,1
4018,8
4019,4
4020,4
4021,3
4022,1
4023,8
4024,1
4025,3
4026,1
4027,8
4028,4
4029,3
4030,3
4031,1
4032,4
4033,1
4034,8
4035,8
4036,4
4037,3
4038,4
4039,4
4040,1
4041,3
4042,4
4043,3
4044,3
4045,3
4046,8
4047,3
4048,3
4049,1
4050,4
4051,3
4052,1
4053,4
4054,4
4055,3
4056,4
4057,8
4058,1
4059,8
4060,4
4061,1
4062,4
4063,8
4064,4
4065,1
4066,1
4067,4
4068,8
4069,1
4070,4
4071,1
4072,1
4073,1
4074,8
4075,8
4076,4
4077,4
4078,4
4079,1
4080,8
4081,1
4082,3
4083,8
4084,4
4085,8
4086,8
4087,8
4088,8
4089,8
4090,4
4091,3
4092,3
4093,1
4094,3
4095,1
4096,8
4097,1
4098,1
4099,4
4100,3
4101,8
4102,4
4103,4
4104,1
4105,3
4106,3
4107,3
4108,3
4109,8
4110,4
4111,4
4112,3
4113,8
4114,8
4115,4
4116,3
4117,1
4118,1
4119,8
4120,3
4121,1
4122,4
4123,4
4124,8
4125,1
4126,8
4127,8
4128,1
4129,8
4130,1
4131,3
4132,3
4133,4
4134,3
4135,4
4136,3
4137,8
4138,4
4139,8
4140,3
4141,3
4142,3
4143,3
4144,1
4145,8
4146,8
4147,3
4148,3
4149,1
4150,4
4151,8
4152,8
4153,8
4154,8
4155,1
4156,3
4157,4
4158,3
4159,8
4160,3
4161,8
4162,4
4163,1
4164,8
4165,3
4166,4
4167,1
4168,1
4169,3
4170,1
4171,1
4172,4
4173,4
4174,1
4175,3
4176,3
4177,3
4178,8
4179,4
4180,1
4181,8
4182,8
4183,3
4184,8
4185,8
4186,1
4187,4
4188,1
4189,8
4190,1
4191,3
4192,4
4193,4
4194,4
4195,1
4196,3
4197,1
4198,8
4199,8
4200,8
4201,1
4202,3
4203,1
4204,1
4205,4
4206,3
4207,8
4208,4
4209,8
4210,4
4211,3
4212,1
4213,1
4214,3
4215,4
4216,3
4217,8
4218,4
4219,4
4220,3
4221,4
4222,8
4223,1
4224,4
4225,4
4226,4
4227,4
4228,4
4229,4
4230,4
4231,3
4232,3
4233,8
4234,4
4235,8
4236,1
4237,1
4238,8
4239,1
4240,3
4241,3
4242,8
4243,1
4244,4
4245,8
4246,3
4247,8
4248,8
4249,8
4250,8
4251,3
4252,3
4253,4
4254,8
4255,1
4256,1
4257,4
4258,8
4259,3
4260,3
4261,4
4262,3
4263,1
4264,8
4265,3
4266,1
4267,1
4268,8
4269,8
4270,4
4271,1
4272,3
4273,1
4274,3
4275,1
4276,4
4277,4
4278,8
4279,3
4280,1
4281,4
4282,3
4283,8
4284,3
4285,3
4286,3
4287,3
4288,4
4289,3
4290,1
4291,1
4292,1
4293,1
4294,1
4295,4
4296,1
4297,8
4298,8
4299,4
4300,8
4301,1
4302,8
4303,4
4304,3
4305,8
4306,3
4307,1
4308,8
4309,1
4310,3
4311,4
4312,8
4313,3
4314,3
4315,1
4316,4
4317,1
4318,1
4319,4
4320,3
4321,8
4322,3
4323,1
4324,3
4325,8
4326,1
4327,8
4328,1
4329,3
4330,8
4331,4
4332,3
4333,1
4334,4
4335,8
4336,1
4337,8
4338,1
4339,8
4340,1
4341,4
4342,8
4343,1
4344,1
4345,4
4346,3
4347,3
4348,1
4349,8
4350,8
4351,4
4352,8
4353,4
4354,4
4355,1
4356,3
4357,1
4358,4
4359,1
4360,8
4361,8
4362,1
4363,1
4364,1
4365,3
4366,1
4367,3
4368,4
4369,3
4370,4
4371,4
4372,3
4373,4
4374,4
4375,4
4376,8
4377,8
4378,4
4379,1
4380,1
4381,1
4382,3
4383,4
4384,3
4385,1
4386,3
4387,3
4388,1
4389,8
4390,8
4391,1
4392,4
4393,8
4394,1
4395,4
4396,3
4397,3
4398,8
4399,3
4400,8
4401,3
4402,1
4403,8
4404,4
4405,4
4406,8
4407,4
4408,4
4409,4
4410,3
4411,3
4412,1
4413,3
4414,3
4415,3
4416,8
4417,4
4418,8
4419,8
4420,1
4421,4
4422,3
4423,1
4424,8
4425,8
4426,3
4427,8
4428,4
4429,1
4430,3
4431,8
4432,3
4433,4
4434,1
4435,3
4436,4
4437,8
4438,1
4439,1
4440,3
4441,3
4442,1
4443,8
4444,8
4445,3
4446,1
4447,3
4448,4
4449,4
4450,4
4451,1
4452,8
4453,3
4454,1
4455,8
4456,4
4457,3
4458,1
4459,3
4460,4
4461,3
4462,8
4463,1
4464,8
4465,1
4466,3
4467,3
4468,3
4469,4
4470,8
4471,4
4472,3
4473,4
4474,8
4475,1
4476,3
4477,1
4478,1
4479,3
4480,3
4481,1
4482,4
4483,8
4484,4
4485,4
4486,3
4487,1
4488,1
4489,8
4490,8
4491,4
4492,8
4493,3
4494,1
4495,4
4496,3
4497,8
4498,4
4499,3
4500,4
4501,8
4502,3
4503,8
4504,3
4505,1
4506,8
4507,4
4508,4
4509,4
4510,8
4511,3
4512,8
4513,1
4514,8
4515,1
4516,8
4517,1
4518,1
4519,1
4520,1
4521,8
4522,4
4523,8
4524,1
4525,3
4526,3
4527,4
4528,1
4529,3
4530,3
4531,3
4532,3
4533,4
4534,3
4535,8
4536,4
4537,3
4538,1
4539,3
4540,1
4541,8
4542,3
4543,1
4544,1
4545,1
4546,8
4547,8
4548,3
4549,4
4550,4
4551,8
4552,4
4553,4
4554,8
4555,1
4556,4
4557,8
4558,1
4559,4
4560,8
4561,8
4562,3
4563,8
4564,4
4565,4
4566,8
4567,8
4568,4
4569,4
4570,1
4571,4
4572,4
4573,3
4574,8
4575,1
4576,4
4577,4
4578,3
4579,1
4580,1
4581,4
4582,4
4583,3
4584,8
4585,1
4586,8
4587,1
4588,1
4589,1
4590,4
4591,3
4592,4
4593,4
4594,1
4595,1
4596,8
4597,8
4598,8
4599,3
4600,3
4601,8
4602,1
4603,1
4604,1
4605,1
4606,8
4607,1
4608,3
4609,4
4610,4
4611,4
4612,3
4613,3
4614,3
4615,3
4616,3
4617,1
4618,8
4619,1
4620,4
4621,1
4622,3
4623,4
4624,8
4625,4
4626,3
4627,4
4628,8
4629,4
4630,3
4631,3
4632,1
4633,1
4634,4
4635,8
4636,1
4637,3
4638,3
4639,8
4640,1
4641,1
4642,3
4643,4
4644,1
4645,1
4646,8
4647,3
4648,4
4649,3
4650,8
4651,3
4652,1
4653,1
4654,3
4655,8
4656,4
4657,3
4658,8
4659,1
4660,8
4661,4
4662,1
4663,8
4664,1
4665,3
4666,1
4667,3
4668,1
4669,1
4670,8
4671,4
4672,4
4673,3
4674,8
4675,4
4676,4
4677,8
4678,8
4679,1
4680,1
4681,8
4682,1
4683,3
4684,4
4685,4
4686,3
4687,3
4688,1
4689,1
4690,8
4691,1
4692,8
4693,1
4694,8
4695,3
4696,4
4697,4
4698,8
4699,4
4700,4
4701,1
4702,3
4703,3
4704,1
4705,4
4706,8
4707,4
4708,4
4709,3
4710,3
4711,8
4712,1
4713,4
4714,1
4715,4
4716,1
4717,8
4718,8
4719,8
4720,4
4721,3
4722,8
4723,3
4724,1
4725,8
4726,1
4727,8
4728,1
4729,1
4730,1
4731,3
4732,4
4733,1
4734,4
4735,4
4736,4
4737,3
4738,3
4739,4
4740,1
4741,1
4742,1
4743,1
4744,1
4745,4
4746,3
4747,3
4748,3
4749,4
4750,4
4751,4
4752,4
4753,4
4754,1
4755,8
4756,1
4757,1
4758,8
4759,8
4760,3
4761,1
4762,1
4763,1
4764,1
4765,4
4766,3
4767,1
4768,4
4769,3
4770,3
4771,4
4772,8
4773,4
4774,1
4775,3
4776,4
4777,3
4778,4
4779,1
4780,4
4781,4
4782,1
4783,4
4784,3
4785,1
4786,4
4787,8
4788,4
4789,3
4790,4
4791,3
4792,4
4793,1
4794,1
4795,8
4796,8
4797,4
4798,1
4799,8
4800,1
4801,8
4802,1
4803,1
4804,8
4805,1
4806,1
4807,1
4808,3
4809,3
4810,1
4811,3
4812,3
4813,1
4814,3
4815,4
4816,8
4817,4
4818,4
4819,8
4820,3
4821,3
4822,1
4823,3
4824,3
4825,3
4826,4
4827,4
4828,4
4829,3
4830,3
4831,3
4832,8
4833,3
4834,3
4835,4
4836,1
4837,1
4838,3
4839,8
4840,8
4841,1
4842,1
4843,8
4844,8
4845,4
4846,4
4847,8
4848,3
4849,8
4850,3
4851,3
4852,8
4853,4
4854,8
4855,3
4856,4
4857,4
4858,3
4859,1
4860,8
4861,8
4862,4
4863,1
4864,8
4865,1
4866,3
4867,8
4868,1
4869,1
4870,8
4871,8
4872,1
4873,1
4874,3
4875,8
4876,3
4877,8
4878,4
4879,1
4880,8
4881,4
4882,4
4883,4
4884,1
4885,1
4886,8
4887,8
4888,3
4889,8
4890,3
4891,3
4892,8
4893,8
4894,3
4895,3
4896,3
4897,8
4898,4
4899,3
4900,8
4901,3
4902,1
4903,3
4904,8
4905,4
4906,8
4907,1
4908,8
4909,4
4910,8
4911,1
4912,3
4913,8
4914,4
4915,8
4916,8
4917,8
4918,1
4919,3
4920,1
4921,8
4922,3
4923,1
4924,8
4925,1
4926,3
4927,3
4928,4
4929,4
4930,4
4931,4
4932,8
4933,4
4934,3
4935,1
4936,1
4937,3
4938,3
4939,1
4940,4
4941,8
4942,8
4943,4
4944,1
4945,3
4946,4
4947,3
4948,4
4949,3
4950,1
4951,8
4952,3
4953,1
4954,1
4955,8
4956,3
4957,4
4958,1
4959,1
4960,1
4961,1
4962,8
4963,8
4964,3
4965,1
4966,8
4967,3
4968,8
4969,1
4970,3
4971,4
4972,1
4973,1
4974,3
4975,3
4976,4
4977,1
4978,1
4979,3
4980,8
4981,8
4982,8
4983,8
4984,3
4985,3
4986,8
4987,8
4988,3
4989,1
4990,4
4991,4
4992,8
4993,3
4994,4
4995,8
4996,1
4997,4
4998,4
4999,3
5000,3
5001,8
5002,3
5003,3
5004,3
5005,1
5006,3
5007,3
5008,8
5009,8
5010,8
5011,1
5012,3
5013,8
5014,3
5015,3
5016,3
5017,4
5018,1
5019,8
5020,3
5021,3
5022,1
5023,3
5024,8
5025,3
5026,3
5027,8
5028,1
5029,1
5030,8
5031,1
5032,4
5033,8
5034,8
5035,4
5036,3
5037,1
5038,8
5039,4
5040,4
5041,3
5042,3
5043,3
5044,4
5045,1
5046,1
5047,4
5048,1
5049,4
5050,1
5051,3
5052,8
5053,3
5054,8
5055,1
5056,3
5057,3
5058,3
5059,3
5060,1
5061,3
5062,1
5063,1
5064,1
5065,4
5066,1
5067,4
5068,4
5069,8
5070,4
5071,8
5072,1
5073,4
5074,1
5075,8
5076,8
5077,8
5078,8
5079,8
5080,1
5081,3
5082,8
5083,1
5084,8
5085,1
5086,3
5087,3
5088,1
5089,4
5090,1
5091,3
5092,1
5093,3
5094,8
5095,1
5096,1
5097,4
5098,1
5099,1
5100,3
5101,3
5102,8
5103,4
5104,4
5105,3
5106,8
5107,8
5108,4
5109,8
5110,3
5111,4
5112,1
5113,4
5114,1
5115,8
5116,1
5117,1
5118,4
5119,4
5120,4
5121,1
5122,8
5123,3
5124,1
5125,8
5126,1
5127,4
5128,1
5129,1
5130,1
5131,3
5132,8
5133,1
5134,3
5135,4
5136,8
5137,4
5138,3
5139,1
5140,8
5141,4
5142,1
5143,4
5144,8
5145,1
5146,1
5147,8
5148,1
5149,4
5150,8
5151,4
